,Text,Link de la noticia
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://efectococuyo.com/la-humanidad/reportan-fallas-electricas-en-tachira-merida-y-otros-ocho-estados-del-pais-este-9may/
,,https://cronica.uno/ocho-hospitales-y-varios-sectores-de-caracas-resisten-la-cuarentena-sin-agua/
,,https://cronica.uno/ocho-hospitales-y-varios-sectores-de-caracas-resisten-la-cuarentena-sin-agua/
,,https://elpitazo.net/occidente/vecinos-pasan-hasta-14-horas-sin-luz-en-la-costa-oriental-del-lago/
,,https://elpitazo.net/occidente/vecinos-pasan-hasta-14-horas-sin-luz-en-la-costa-oriental-del-lago/
,,https://twitter.com/CORPOELECinfo/status/1259327726969925632
,,https://efectococuyo.com/la-humanidad/meridenos-pasan-dia-de-las-madres-sin-servicio-electrico-este-10may/
,,https://efectococuyo.com/la-humanidad/meridenos-pasan-dia-de-las-madres-sin-servicio-electrico-este-10may/
,,https://cronica.uno/en-cumana-la-cuarentena-parece-cosa-del-pasado/
,,https://cronica.uno/en-cumana-la-cuarentena-parece-cosa-del-pasado/
,,https://cronica.uno/en-cumana-la-cuarentena-parece-cosa-del-pasado/
,,https://cronica.uno/en-cumana-la-cuarentena-parece-cosa-del-pasado/
,,https://elpitazo.net/occidente/vecinos-pasan-hasta-14-horas-sin-luz-en-la-costa-oriental-del-lago/
,,https://elpitazo.net/occidente/vecinos-pasan-hasta-14-horas-sin-luz-en-la-costa-oriental-del-lago/
,,https://elpitazo.net/occidente/vecinos-pasan-hasta-14-horas-sin-luz-en-la-costa-oriental-del-lago/
,,https://elpitazo.net/occidente/vecinos-pasan-hasta-14-horas-sin-luz-en-la-costa-oriental-del-lago/
,,https://elpitazo.net/occidente/vecinos-pasan-hasta-14-horas-sin-luz-en-la-costa-oriental-del-lago/
,,https://elpitazo.net/occidente/vecinos-pasan-hasta-14-horas-sin-luz-en-la-costa-oriental-del-lago/
,,https://elpitazo.net/occidente/vecinos-pasan-hasta-14-horas-sin-luz-en-la-costa-oriental-del-lago/
,,https://primicia.com.ve/guayana/ciudad/internet-sigue-intermitente-en-puerto-ordaz/
,,https://primicia.com.ve/guayana/ciudad/internet-sigue-intermitente-en-puerto-ordaz/
,,https://www.notitarde.com/denuncian-fallas-electricas-carabobo/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=denuncian-fallas-electricas-carabobo
,,https://www.notitarde.com/denuncian-fallas-electricas-carabobo/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=denuncian-fallas-electricas-carabobo
,,https://www.notitarde.com/denuncian-fallas-electricas-carabobo/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=denuncian-fallas-electricas-carabobo
,,https://www.notitarde.com/denuncian-fallas-electricas-carabobo/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=denuncian-fallas-electricas-carabobo
,,https://www.notitarde.com/denuncian-fallas-electricas-carabobo/?utm_source=rss&amp;utm_medium=rss&amp;utm_campaign=denuncian-fallas-electricas-carabobo
,,https://www.eluniversal.com/caracas/70060/reportan-falla-electrica-en-diversas-zonas-de-caracas
,,https://www.eluniversal.com/caracas/70060/reportan-falla-electrica-en-diversas-zonas-de-caracas
,,https://www.eluniversal.com/caracas/70060/reportan-falla-electrica-en-diversas-zonas-de-caracas
,,https://twitter.com/Hidrobolivar_/status/1259823188361523200?ref_src=twsrc%5Etfw%7Ctwcamp%5Etweetembed%7Ctwterm%5E1259823188361523200&ref_url=https%3A%2F%2Fprimicia.com.ve%2Fguayana%2Fciudad%2Fsan-felix-amanecio-con-deficiencia-en-el-servicio-de-agua%2F
,,https://www.laprensalara.com.ve/nota/15951/2020/05/larenses-se-sienten-humillados-por-cortes-electricos
,,https://www.laprensalara.com.ve/nota/15951/2020/05/larenses-se-sienten-humillados-por-cortes-electricos
,,https://www.laprensalara.com.ve/nota/15951/2020/05/larenses-se-sienten-humillados-por-cortes-electricos
,,https://www.eluniversal.com/caracas/70061/mas-de-una-semana-sin-suministro-de-agua-en-montalban-i-ii-y-iii
,,https://elpitazo.net/los-andes/en-san-cristobal-rompen-cuarentena-para-protestar-por-apagones/
,,https://elpitazo.net/los-andes/en-san-cristobal-rompen-cuarentena-para-protestar-por-apagones/
,,https://elpitazo.net/los-andes/en-san-cristobal-rompen-cuarentena-para-protestar-por-apagones/
,,https://elpitazo.net/los-andes/en-san-cristobal-rompen-cuarentena-para-protestar-por-apagones/
,,https://elpitazo.net/los-llanos/portuguesa-comunidades-en-guanarito-denuncian-venta-de-gas-con-sobreprecio/
,,https://elpitazo.net/los-llanos/portuguesa-comunidades-en-guanarito-denuncian-venta-de-gas-con-sobreprecio/
,,https://elpitazo.net/los-llanos/portuguesa-comunidades-en-guanarito-denuncian-venta-de-gas-con-sobreprecio/
,,https://elpitazo.net/los-llanos/portuguesa-comunidades-en-guanarito-denuncian-venta-de-gas-con-sobreprecio/
,,https://elpitazo.net/occidente/pobladores-de-san-felipe-denuncian-tala-indiscriminada-de-arboles/
,,https://diariodelosandes.com/site/faes-reprime-a-ciudadanos-que-protestaban-por-agua/
,,https://evtvmiami.com/en-tachira-protestaron-por-constantes-cortes-electricos/
,,https://efectococuyo.com/la-humanidad/para-ser-docente-en-san-cristobal-hay-que-perseguir-la-luz/
,,https://efectococuyo.com/la-humanidad/para-ser-docente-en-san-cristobal-hay-que-perseguir-la-luz/
,,https://diariodelosandes.com/site/gas-comunal-se-olvido-de-las-travesias/
,,https://elpitazo.net/pitazo-en-la-calle/zulia-vecinos-de-colinas-de-la-revolucion-improvisan-para-sobrevivir/
,,https://elpitazo.net/pitazo-en-la-calle/zulia-vecinos-de-colinas-de-la-revolucion-improvisan-para-sobrevivir/
,,https://elpitazo.net/pitazo-en-la-calle/zulia-vecinos-de-colinas-de-la-revolucion-improvisan-para-sobrevivir/
,,https://cronica.uno/desde-temprano-varios-sectores-de-caracas-y-otros-estados-registraron-fallas-electricas/
,,https://cronica.uno/desde-temprano-varios-sectores-de-caracas-y-otros-estados-registraron-fallas-electricas/
,,https://cronica.uno/desde-temprano-varios-sectores-de-caracas-y-otros-estados-registraron-fallas-electricas/
,,https://cronica.uno/desde-temprano-varios-sectores-de-caracas-y-otros-estados-registraron-fallas-electricas/
,,https://primicia.com.ve/guayana/ciudad/mas-de-6-horas-sin-luz-en-villa-bahia/
,,https://primicia.com.ve/guayana/ciudad/mas-de-6-horas-sin-luz-en-villa-bahia/
,,https://primicia.com.ve/guayana/ciudad/mas-de-6-horas-sin-luz-en-villa-bahia/
,,https://eltiempo.com.ve/2020/05/12/tres-sectores-de-sotillo-estan-sin-luz-desde-la-manana-de-este-martes/
,,https://eltiempo.com.ve/2020/05/12/tres-sectores-de-sotillo-estan-sin-luz-desde-la-manana-de-este-martes/
,"Debido a los constantes cortes eléctricos y a la ausencia de personas en las calles por el confinamiento, se han incrementado en los últimos días hechos violentos y delictivos en Carora, municipio Torres. Endrick Medina, secretario general del partido Acción Democrática en esa jurisdicción, reveló en un contacto telefónico a Elimpulso.com que los dueños de los establecimientos no solo deben lidiar con la escasez de gasolina sino también que sus negocios sean robados. “Los delincuentes se aprovechan cuando todas las personas están en su casas por el decreto de la cuarentena o cuando se va la luz para robar los negocios. No hay autoridad. El fin de semana pasado se registraron saqueos y hechos violentos en nuestro municipio que dejó varias personas detenidas”, manifestó. El dirigente de la tolda política señaló que el racionamiento eléctrico en Torres es de casi 13 horas diarias. “Aquí en Carora se va la luz todos los días. Hay comunidades que reportan hasta 13 horas sin electricidad. Esto es inhumano, sobre todo cuando el calor es exorbitante en nuestro municipio”, señaló. Medina indicó que debido a los cortes eléctricos 15 sectores de esa jurisdicción se han quedado sin el vital líquido. “Hasta ahora 15 comunidades de Atarigua llevan 25 días sin agua debido a los cortes de luz. El servicio allí es bastante deficiente y crítico”, señaló. ",https://www.elimpulso.com/2020/05/12/carorenos-viven-entre-apagones-y-escasez-de-agua-12may/
,"Debido a los constantes cortes eléctricos y a la ausencia de personas en las calles por el confinamiento, se han incrementado en los últimos días hechos violentos y delictivos en Carora, municipio Torres. Endrick Medina, secretario general del partido Acción Democrática en esa jurisdicción, reveló en un contacto telefónico a Elimpulso.com que los dueños de los establecimientos no solo deben lidiar con la escasez de gasolina sino también que sus negocios sean robados. “Los delincuentes se aprovechan cuando todas las personas están en su casas por el decreto de la cuarentena o cuando se va la luz para robar los negocios. No hay autoridad. El fin de semana pasado se registraron saqueos y hechos violentos en nuestro municipio que dejó varias personas detenidas”, manifestó. El dirigente de la tolda política señaló que el racionamiento eléctrico en Torres es de casi 13 horas diarias. “Aquí en Carora se va la luz todos los días. Hay comunidades que reportan hasta 13 horas sin electricidad. Esto es inhumano, sobre todo cuando el calor es exorbitante en nuestro municipio”, señaló. Medina indicó que debido a los cortes eléctricos 15 sectores de esa jurisdicción se han quedado sin el vital líquido. “Hasta ahora 15 comunidades de Atarigua llevan 25 días sin agua debido a los cortes de luz. El servicio allí es bastante deficiente y crítico”, señaló. ",https://www.elimpulso.com/2020/05/12/carorenos-viven-entre-apagones-y-escasez-de-agua-12may/
,,https://elpitazo.net/los-llanos/acalorados-y-sin-agua-potable-permanecen-habitantes-en-sectores-de-guarico/
,,https://elpitazo.net/los-llanos/acalorados-y-sin-agua-potable-permanecen-habitantes-en-sectores-de-guarico/
,,https://elpitazo.net/occidente/en-el-barrio-la-feria-de-barquisimeto-hay-57-familias-sin-electricidad/
,,https://elpitazo.net/occidente/en-el-barrio-la-feria-de-barquisimeto-hay-57-familias-sin-electricidad/
,,https://elpitazo.net/occidente/en-el-barrio-la-feria-de-barquisimeto-hay-57-familias-sin-electricidad/
,,https://elpitazo.net/oriente/15-horas-sin-luz-estuvo-sector-los-villarroeles-en-margarita/
,,https://elpitazo.net/oriente/15-horas-sin-luz-estuvo-sector-los-villarroeles-en-margarita/
,,https://elpitazo.net/oriente/15-horas-sin-luz-estuvo-sector-los-villarroeles-en-margarita/
,,https://efectococuyo.com/salud/pacientes-pediatricos-del-oncologico-luis-razetti-sufren-mas-por-falta-de-agua/
,,https://efectococuyo.com/salud/pacientes-pediatricos-del-oncologico-luis-razetti-sufren-mas-por-falta-de-agua/
,,https://primicia.com.ve/guayana/ciudad/cilindros-de-18-y-43-kilos-de-gas-domestico-no-entran-en-las-jornadas-comunitarias/
,,https://venezuelaaldia.com/2020/05/12/sin-soluciones-o-respuestas-vecinos-de-valle-arriba-padecen-por-falta-de-servicios-publicos/
,,https://venezuelaaldia.com/2020/05/12/sin-soluciones-o-respuestas-vecinos-de-valle-arriba-padecen-por-falta-de-servicios-publicos/
,,https://venezuelaaldia.com/2020/05/12/sin-soluciones-o-respuestas-vecinos-de-valle-arriba-padecen-por-falta-de-servicios-publicos/
,,https://venezuelaaldia.com/2020/05/12/sin-soluciones-o-respuestas-vecinos-de-valle-arriba-padecen-por-falta-de-servicios-publicos/
,,https://efectococuyo.com/la-humanidad/por-agua-gasolina-y-gas-domestico-protestan-en-caracas-y-san-cristobal-12may/
,,https://efectococuyo.com/la-humanidad/por-agua-gasolina-y-gas-domestico-protestan-en-caracas-y-san-cristobal-12may/
,,https://efectococuyo.com/la-humanidad/por-agua-gasolina-y-gas-domestico-protestan-en-caracas-y-san-cristobal-12may/
,,https://primicia.com.ve/guayana/ciudad/varios-sectores-de-caroni-quedaron-sin-luz-durante-la-lluvia-de-este-martes/
,,https://www.laprensalara.com.ve/nota/16023/2020/05/protestan-con-pancartas-pegadas-al-frente-de-sus-casas
,,https://www.instagram.com/p/CAIXgCCn5ET/?igshid=1qz2qzj0wymog
,,https://www.instagram.com/p/CAIXgCCn5ET/?igshid=1qz2qzj0wymog
,,https://efectococuyo.com/la-humanidad/falla-en-la-subestacion-electrica-palo-verde-deja-sin-luz-zonas-del-municipio-sucre/
,,https://efectococuyo.com/la-humanidad/falla-en-la-subestacion-electrica-palo-verde-deja-sin-luz-zonas-del-municipio-sucre/
,,https://elpitazo.net/los-llanos/portuguesa-90-familias-de-una-comunidad-cumplen-14-dias-sin-luz/
,,https://elpitazo.net/los-llanos/portuguesa-90-familias-de-una-comunidad-cumplen-14-dias-sin-luz/
,,https://elpitazo.net/pitazo-en-la-calle/vecinos-de-la-pastora-tienen-21-dias-sin-agua/
,,https://elpitazo.net/pitazo-en-la-calle/vecinos-de-la-pastora-tienen-21-dias-sin-agua/
,,https://elpitazo.net/oriente/margarita-vecinos-usan-agua-del-aire-acondicionado-por-falta-del-servicio/
,,https://elpitazo.net/occidente/yaracuyanos-exigen-a-hidrologica-prolongar-horas-de-suministro-de-agua/
,,https://elpitazo.net/occidente/yaracuyanos-exigen-a-hidrologica-prolongar-horas-de-suministro-de-agua/
,,https://elpitazo.net/occidente/yaracuyanos-exigen-a-hidrologica-prolongar-horas-de-suministro-de-agua/
,,https://elpitazo.net/occidente/yaracuyanos-exigen-a-hidrologica-prolongar-horas-de-suministro-de-agua/
,,https://elpitazo.net/centro/carabobo-se-agudiza-escasez-de-agua-en-bejuma-tras-danarse-otro-pozo/
,,https://eltiempo.com.ve/2020/05/13/habitantes-de-el-vinedo-cocinan-en-fogones-ante-la-falta-de-gas-domestico/
,,https://diariodelosandes.com/site/valera-sin-agua-y-autoridades-reparten-200-litros-por-familia/
,,https://www.elnacional.com/venezuela/en-tachira-hay-municipios-que-duran-hasta-48-horas-sin-electricidad/
,,https://www.noticierodigital.com/2020/05/protestan-con-cacerolazo-en-petare-y-palo-verde-por-falta-de-agua-y-luz/
,,https://www.noticierodigital.com/2020/05/protestan-con-cacerolazo-en-petare-y-palo-verde-por-falta-de-agua-y-luz/
,,https://www.elperiodiquito.com/noticias/118179/Ocumare-de-la-Costa-tiene-seis-dias-sin-electricidad
,,https://www.laprensalara.com.ve/nota/100000997/20/05/habitantes-de-el-cercado-exigen-servicio-de-agua
,,https://evtvmiami.com/sin-luz-amanecieron-en-cabudare/
,,https://www.noticierodigital.com/2020/05/apagon-afecto-a-zonas-de-caracas-y-del-interior-del-pais/
,,https://www.noticierodigital.com/2020/05/apagon-afecto-a-zonas-de-caracas-y-del-interior-del-pais/
,,https://www.noticierodigital.com/2020/05/apagon-afecto-a-zonas-de-caracas-y-del-interior-del-pais/
,,https://www.noticierodigital.com/2020/05/apagon-afecto-a-zonas-de-caracas-y-del-interior-del-pais/
,,https://www.noticierodigital.com/2020/05/apagon-afecto-a-zonas-de-caracas-y-del-interior-del-pais/
,,https://www.noticierodigital.com/2020/05/apagon-afecto-a-zonas-de-caracas-y-del-interior-del-pais/
,,https://www.noticierodigital.com/2020/05/apagon-afecto-a-zonas-de-caracas-y-del-interior-del-pais/
,,https://www.instagram.com/p/CALSFx8F081/?igshid=1xx8uxgcs5084
,,https://www.laprensalara.com.ve/nota/16082/20/05/en-chirgua-llevan-seis-dias-sin-luz
,,http://www.ultimasnoticias.com.ve/noticias/general/ardio-en-llamas-estacion-de-bombeo-taguasita-en-santa-lucia-fotos/
,,http://www.ultimasnoticias.com.ve/noticias/general/ardio-en-llamas-estacion-de-bombeo-taguasita-en-santa-lucia-fotos/
,,http://www.ultimasnoticias.com.ve/noticias/general/ardio-en-llamas-estacion-de-bombeo-taguasita-en-santa-lucia-fotos/
,,http://www.ultimasnoticias.com.ve/noticias/general/ardio-en-llamas-estacion-de-bombeo-taguasita-en-santa-lucia-fotos/
,,http://www.ultimasnoticias.com.ve/noticias/general/ardio-en-llamas-estacion-de-bombeo-taguasita-en-santa-lucia-fotos/
,,https://www.ntn24.com/america-latina/venezuela/tras-42-sin-agua-vecinos-de-altagracia-protestan-por-el-restablecimiento
,,https://elpitazo.net/occidente/seis-municipios-en-falcon-sin-luz-por-once-horas-tras-falla-en-planta-centro/
,,https://elpitazo.net/occidente/seis-municipios-en-falcon-sin-luz-por-once-horas-tras-falla-en-planta-centro/
,,https://elpitazo.net/occidente/seis-municipios-en-falcon-sin-luz-por-once-horas-tras-falla-en-planta-centro/
,,https://elpitazo.net/occidente/seis-municipios-en-falcon-sin-luz-por-once-horas-tras-falla-en-planta-centro/
,,https://elpitazo.net/occidente/seis-municipios-en-falcon-sin-luz-por-once-horas-tras-falla-en-planta-centro/
,,https://elpitazo.net/occidente/seis-municipios-en-falcon-sin-luz-por-once-horas-tras-falla-en-planta-centro/
,,https://elpitazo.net/occidente/seis-municipios-en-falcon-sin-luz-por-once-horas-tras-falla-en-planta-centro/
,,https://www.laprensalara.com.ve/nota/16134/2020/05/diez-estados-del-pais-reportan-fallas-en-el-servicio-electrico
,,https://www.laprensalara.com.ve/nota/16134/2020/05/diez-estados-del-pais-reportan-fallas-en-el-servicio-electrico
,,https://www.laprensalara.com.ve/nota/16134/2020/05/diez-estados-del-pais-reportan-fallas-en-el-servicio-electrico
,,https://www.laprensalara.com.ve/nota/16134/2020/05/diez-estados-del-pais-reportan-fallas-en-el-servicio-electrico
,,https://www.laprensalara.com.ve/nota/16134/2020/05/diez-estados-del-pais-reportan-fallas-en-el-servicio-electrico
,,https://www.laprensalara.com.ve/nota/16134/2020/05/diez-estados-del-pais-reportan-fallas-en-el-servicio-electrico
,,https://www.laprensalara.com.ve/nota/16134/2020/05/diez-estados-del-pais-reportan-fallas-en-el-servicio-electrico
,,https://www.laprensalara.com.ve/nota/16134/2020/05/diez-estados-del-pais-reportan-fallas-en-el-servicio-electrico
,,https://www.laprensalara.com.ve/nota/16134/2020/05/diez-estados-del-pais-reportan-fallas-en-el-servicio-electrico
,,https://www.laprensalara.com.ve/nota/16134/2020/05/diez-estados-del-pais-reportan-fallas-en-el-servicio-electrico
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.el-carabobeno.com/bolivar-y-delta-amacuro-incomunicados-por-falla-de-cantv-en-puerto-ordaz/
,,https://www.laprensalara.com.ve/nota/100001017/20/05/protestan-en-los-crepusculos-por-fallas-en-el-servicio-de-luz
,,https://primicia.com.ve/guayana/ciudad/falla-electrica-deja-sin-agua-a-parroquias-de-san-felix-2/
,,https://primicia.com.ve/guayana/ciudad/falla-electrica-deja-sin-agua-a-parroquias-de-san-felix-2/
,,https://primicia.com.ve/guayana/ciudad/barrio-guayana/
,,https://diariodelosandes.com/site/comunidades-de-san-cristobal-protestaron-por-falta-de-luz-e-internet/
,,https://diariodelosandes.com/site/comunidades-de-san-cristobal-protestaron-por-falta-de-luz-e-internet/
,,https://diariodelosandes.com/site/comunidades-de-san-cristobal-protestaron-por-falta-de-luz-e-internet/
,,https://cronica.uno/aumento-del-gas-en-plena-cuarentena-genera-malestar-entre-carabobenos/
,,https://www.el-carabobeno.com/en-naguanagua-rompen-cuarentena-lenas-cocinar/
,,https://www.el-carabobeno.com/en-naguanagua-rompen-cuarentena-lenas-cocinar/
,,https://diariodelosandes.com/site/a-falta-de-gas-cocinas-a-gasoil/
,,https://www.elnacional.com/venezuela/casi-medio-baruta-resulto-afectado-por-explosion-en-sala-de-bombeo-del-sistema-tuy-ii/
,,https://www.elnacional.com/venezuela/casi-medio-baruta-resulto-afectado-por-explosion-en-sala-de-bombeo-del-sistema-tuy-ii/
,,https://www.laprensalara.com.ve/nota/16125/2020/05/la-lluvia-es-la-solucion-ante-falta-de-agua-por-tuberia
,,https://www.laprensalara.com.ve/nota/16125/2020/05/la-lluvia-es-la-solucion-ante-falta-de-agua-por-tuberia
,,https://www.laprensalara.com.ve/nota/16125/2020/05/la-lluvia-es-la-solucion-ante-falta-de-agua-por-tuberia
,,https://www.laprensalara.com.ve/nota/16125/2020/05/la-lluvia-es-la-solucion-ante-falta-de-agua-por-tuberia
,,https://elpitazo.net/oriente/margarita-habitantes-de-tres-sectores-corren-riesgo-buscando-agua/
,,https://elpitazo.net/oriente/margarita-habitantes-de-tres-sectores-corren-riesgo-buscando-agua/
,,https://elpitazo.net/los-llanos/residentes-de-cojedes-cerraron-la-via-porque-tienen-tres-meses-sin-agua/
,,https://elpitazo.net/oriente/sucre-habitantes-de-rio-arenas-tienen-12-anos-sin-agua-potable/
,,https://elpitazo.net/oriente/sucre-habitantes-de-rio-arenas-tienen-12-anos-sin-agua-potable/
,,https://elpitazo.net/oriente/sucre-habitantes-de-rio-arenas-tienen-12-anos-sin-agua-potable/
,,https://efectococuyo.com/la-humanidad/hay-noches-que-hago-vigilia-a-la-espera-de-que-llegue-el-agua-y-nada-vecinos-de-sectores-caraquenos/
,,https://efectococuyo.com/la-humanidad/hay-noches-que-hago-vigilia-a-la-espera-de-que-llegue-el-agua-y-nada-vecinos-de-sectores-caraquenos/
,,https://efectococuyo.com/la-humanidad/hay-noches-que-hago-vigilia-a-la-espera-de-que-llegue-el-agua-y-nada-vecinos-de-sectores-caraquenos/
,,https://efectococuyo.com/la-humanidad/hay-noches-que-hago-vigilia-a-la-espera-de-que-llegue-el-agua-y-nada-vecinos-de-sectores-caraquenos/
,,https://efectococuyo.com/la-humanidad/hay-noches-que-hago-vigilia-a-la-espera-de-que-llegue-el-agua-y-nada-vecinos-de-sectores-caraquenos/
,,https://www.elnacional.com/venezuela/pnb-disperso-protesta-por-falta-de-agua-en-el-silencio/
,,https://cronica.uno/carretilleros-suplen-servicio-de-aseo-urbano-en-maturin/
,,https://primicia.com.ve/guayana/ciudad/la-basura-se-ha-convertido-en-el-principal-dolor-de-cabeza-de-guayaneses/
,,https://primicia.com.ve/guayana/ciudad/la-basura-se-ha-convertido-en-el-principal-dolor-de-cabeza-de-guayaneses/
,,https://elpitazo.net/occidente/yaracuy-falla-aseo-urbano-en-sectores-de-san-felipe-por-falta-de-gasolina/
,,https://elpitazo.net/occidente/habitantes-de-ciudad-ojeda-exigen-mantenimiento-en-torres-electricas/
,,https://www.laprensalara.com.ve/nota/16191/20/05/en-el-trompillo-pasaron-55-horas-sin-luz
,,https://www.elnacional.com/venezuela/reportan-cacerolazos-en-lara-merida-y-caracas/
,,https://www.elnacional.com/venezuela/reportan-cacerolazos-en-lara-merida-y-caracas/
,,https://efectococuyo.com/la-humanidad/sigue-paralizado-el-servicio-de-agua-en-caracas-seria-el-miercoles-cuando-se-reactive/
,,https://efectococuyo.com/la-humanidad/sigue-paralizado-el-servicio-de-agua-en-caracas-seria-el-miercoles-cuando-se-reactive/
,,https://elpitazo.net/oriente/sectores-de-guanipa-anzoategui-tienen-dos-anos-sin-servicio-cantv/
,,https://elpitazo.net/gran-caracas/175-familias-cumplen-cuatro-dias-sin-luz-en-ocumare-del-tuy/
,,https://elpitazo.net/guayana/900-familias-estan-afectadas-por-fallas-de-las-telecomunicaciones-en-amazonas/
,,https://elpitazo.net/guayana/900-familias-estan-afectadas-por-fallas-de-las-telecomunicaciones-en-amazonas/
,,https://elpitazo.net/guayana/900-familias-estan-afectadas-por-fallas-de-las-telecomunicaciones-en-amazonas/
