,label,url,title,date,author,categories,content,last_scraped
823,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/pitazo-en-la-calle/vecinos-de-naiguata-aseguran-que-fallas-de-cantv-los-mantiene-incomunicados-en-cuarentena/,Vecinos de Naiguatá aseguran que fallas de Cantv los mantiene “incomunicados en cuarentena”,"25 julio, 2020 9:29 pm",Nadeska Noriega,"etiquetas, Fallas de servicios, Sin servicios, Telecomunicaciones","Residentes de Pueblo Arriba, Pueblo Abajo y Camurí Grande denuncian las fallas en los servicios de telefonía fija e internet. Señalan la negligencia de los coordinadores de Cantv en Vargas - La Guaira.- Vecinos de diversos sectores de Naiguatá denuncian fallas en el servicio de telefonía fija e internet, que ofrece la empresa estatal Compañía Anónima Nacional Teléfonos de Venezuela (Cantv). Las fallas, que iniciaron en marzo de este año, se han intensificado durante los meses de junio y julio, lo que hace más difícil sobrellevar la cuarentena a los residentes de la foránea parroquia del litoral central venezolano. La denuncia fue formulada este 24 de julio ante el equipo de voluntarios de la Asociación Civil Acción Ciudadana, quienes desarrollan un trabajo de fortalecimiento de redes ciudadanas y acceso a la información. “El problema es que la central de teléfonos de Naiguatá está en una especie de contenedor en la zona de Pueblo Abajo. Desde hace meses uno de los equipos de aire acondicionado que mantiene el servidor en la temperatura correcta se dañó. Entonces pasa que el sistema se recalienta y, si por ejemplo, somos mil usuarios de Cantv, la mitad disfruta del servicio y la otra mitad no, o en el peor de los casos se cae el sistema completamente”, cuenta Olga Martínez, vecina de Naiguatá Los vecinos señalan a Nemesio Delgado, coordinador de la Oficina Estadal de Cantv en Vargas, y a Wilmer Pirela, coordinador del área de telecomunicaciones a nivel regional, de ser negligentes y no tomar las acciones necesarias ante las instancias competentes. LEE TAMBIÉN Autoridades de La Guaira ubican foco de COVID-19 en empaquetadora de cajas Clap “Los voceros de consejos comunales hemos hablado con ellos. Les hemos dicho que se haga un comunicado para la gerencia nacional de Cantv. Ellos dicen que no es necesario, que ya van a resolver y así pasan los días, sin ninguna respuesta. Entonces nos quedamos en Naiguatá prácticamente incomunicados en medio de la cuarentena. Sin poder hacer compras porque los puntos están caídos, sin posibilidad de transferencias bancarias y si no hay wifi, pues el pago móvil es un tema”, relata Beatriz Longa. La última situación que se presentó afectó a los vecinos del sector Camurí Grande. “Hubo un cortocircuito en un cableado de Corpoelec, que afectó el módulo de distribución de Cantv. Nos quedamos sin luz y sin teléfono el jueves 23 de julio. En la tarde, cuadrillas de Corpoelec arreglaron el desperfecto eléctrico, pero aún esperamos por Cantv”, alegó Mariela Aponte. El Pitazo solicitó información oficial ante la sede central de Cantv en Vargas, ubicada en la avenida El Ejército de Catia La Mar, sin haber podido obtener respuesta.  ",
824,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/gran-caracas/habitantes-de-la-carretera-nacional-de-guatire-denuncian-ausencia-de-varios-servicios/,Habitantes de carretera nacional de Guatire denuncian carencias en servicios públicos,"27 julio, 2020 3:16 pm",Lidk Rodelo,,"La calidad de vida en estos urbanismos se ha visto afectada, denuncian los vecinos, por la constante falta de agua, de transporte público y la incomunicación por fallas de Cantv  - Guatire.- Sin agua, sin telefonía fija, sin internet y sin transporte público se acostumbraron a vivir en las urbanizaciones El Encantado I, II y III, Alto Grande y Solanas del Ávila, entre otras, ubicadas en la carretera nacional de Guatire, estado Miranda. Habitantes de estos conjuntos residenciales destacan que en los últimos dos años han visto disminuir su calidad de vida por las fallas recurrentes y cada vez más prolongadas en servicios básicos y esenciales.  LEE TAMBIÉN  Militancia de Tupamaro confirma arresto de directivo del Intt  “Para esta zona nunca se estableció una ruta de transporte público; el servicio de Internet está caído desde hace dos semanas; las señales de Movistar, Digitel y Movilnet son casi inexistentes; la luz se va siempre que llueve y agua nunca hay. Hemos pasado hasta 24 días sin nada de agua”, expresó Rebeca Abreu, quien se ha visto afectada por el colapso de estos servicios en el Parque Hábitat El Encantado. Las mismas quejas señala otro vecino de la urbanización Alto Grande. “Con mucho sacrificio hemos comprado nuestros apartamentos en estas zonas, en las que se respiraba paz y se vivía con tranquilidad. Pero ahora esto se convirtió en una pesadilla. Lo más difícil es que nunca hay agua; cuando llega es un hilito en la madrugada y uno no puede descansar; después de eso hay que esperar tres semanas más para que vuelvan a ponerla”, recalcó Miguel Terán. Otra vecina expuso su inconformidad. Reside en Solanas del Ávila; su carro se dañó a mediados del año pasado y debido a la crisis económica que atraviesa Venezuela no lo ha podido reparar. Así es que Dannialys Sojo debe caminar casi un kilómetro para salir o llegar a su casa. “Esta zona no cuenta con transporte público. En mi caso me toca caminar hasta la Avenida Intercomunal, en la esquina frente al centro comercial Buenaventura. El trayecto es solo, oscuro, da mucho miedo. Pero toca hacerlo y confiando en Dios”, detalló. También se encuentra el urbanismo de la Misión Vivienda Venezuela Bosques de El Ingenio. Sus habitantes han protagonizado protestas frecuentes durante 2020 debido a las fallas en el suministro de agua potable. ",
825,"['DENUNCIA ALTO COSTO SERVICIO', 'DENUNCIA FALTA DEL SERVICIO']",https://elpitazo.net/occidente/comunidades-preocupadas-por-temor-a-inundaciones-en-la-sierra-de-perija/,Inundaciones en la Sierra de Perijá alarman a las comunidades,"27 julio, 2020 7:39 pm",Johandry Andrea Montiel,"etiquetas, Inundaciones, Lluvias, Sierra de Perijá, Zulia","Sectores yukpas de la cuenca Toromo están alarmados por la crecida del río Atahapshi durante las lluvias - Los indígenas de la cuenca Toromo, en la Sierra de Perijá, están preocupados por la crecida del río Athapshi, conocido en la población como Kunana, que podría causar inundaciones en comunidades ubicadas a la orilla. Jennys Peñaranda, cacica de la comunidad Tuyachaj, informó que los habitantes de la cuenca Toromo viven en zozobra por la crecida del Kunana. “La noche de este domingo, 26 de julio, recibimos una llamada del cacique de la comunidad Piora, para informarnos de que la población alarmada por el ruido y la crecida del río, comenzó a movilizarse hacia la parte alta de las montañas de la Sierra de Perijá”, declaró. La cacica señaló que, en medio de la oscuridad de la noche, el cacique yukpa alertó a las autoridades municipales sobre la amenaza de inundación. “Inmediatamente nos comunicamos con los bomberos y autoridades militares para que se activaran, el constituyentista fue el primero en llegar a la cuenca, pero no hasta la comunidad por temor al desbordamiento del río”, aseguró Peñaranda. LEE TAMBIÉN Comunidad denuncia que derrame de petróleo inundó sus casas en Cabimas Asimismo, indicó que acudieron los bomberos, Protección Civil y militares de Machiques, quienes realizaron una inspección en la madrugada, notificando a los habitantes de las comunidades indígenas que la crecida es normal por las constantes lluvias en la zona. La yukpa asegura que los indígenas de Toromo sienten miedo cuando llueve en la Sierra de Perijá. Los ríos se vuelven una amenaza capaz de arrasar con todo a su paso, especialmente con las familias que viven a la orilla. En la cuenca, el recuerdo de la crecida de octubre del 2019, provoca en los indígenas noches de insomnio cada vez que ocurre una alerta por lluvias. “Es terrible vivir con la amenaza de la crecida. Se me eriza la piel de solo escuchar el ruido del río. Vives mirando el cielo, pendiente del tiempo. La noche de este domingo no dormimos nada pensando en las familias que aún viven allá”, dijo Peñaranda. La misma fuente señala que durante los dos primeros meses de la tragedia ocurrida en octubre 2019 contaron con apoyo gubernamental, pero después se olvidaron de las familias de Toromo afectadas por la crecida. LEE TAMBIÉN 12 familias afectadas por las lluvias en El Milagro de Puerto Cabello “Nadie del gobierno visita nuestra cuenca, quedamos sin agua potable, el sector El Rincón debe pagar a las cisternas privadas hasta 80.000 pesos colombianos, la alcaldía de Machiques mandaba agua a las comunidades, pero hace meses dejó de hacerlo”, puntualizó Peñaranda. Denunció que las personas que perdieron familiares aún no reciben sus casas, ni ayuda y todavía muchos viven a orillas de río. «Parece irónico decir que vivimos en el mismo sitio de la tragedia, pero para dónde nos vamos a ir”, comentó la mujer yukpa. Hizo un llamado a sus paisanos a no confiarse de la naturaleza. Pide la presencia de las autoridades nacionales y regionales para que den respuesta a las familias afectadas. “No, nos dejemos llevar por expresiones de que fue una falsa alarma, que todo está bien, es momento de prepararnos, de tomar mayor precaución, de jalar a las personas encargadas con maquinarias que limpien los cauces”, declaró la cacica. ",
826,['PROTESTA FALTA DEL SERVICIO'],https://elpitazo.net/oriente/habitantes-de-nueve-sectores-en-maturin-reclaman-venta-de-gas-domestico/,Habitantes de ocho sectores en Maturín reclaman venta de gas doméstico,"27 julio, 2020 4:26 pm",Jesymar Añez,,"El grupo de personas trancó la avenida El Ejército la mañana de este 27 de julio para exigir la entrega de bombonas y denunciar que están cansados de cocinar con leña, algo que además está causando afección respiratoria entre los vecinos - Maturín.- Habitantes de ocho comunidades en Maturín cerraron la avenida El Ejército para reclamar la venta de gas doméstico y denunciaron que tienen tres meses sin este servicio. Esto los ha obligado a improvisar fogones de leña en el patio de sus casas para preparar los alimentos. Vía telefónica, explicaron a El Pitazo que el humo causa afecciones respiratorias entre los vecinos, especialmente, en los niños.  LEE TAMBIÉN  Doctora María Guercio: los médicos necesitamos equipos de bioseguridad, no aplausos  Los sectores afectados son 5 de Julio, Antonio José de Sucre, Los Godos, La Murallita, La Muralla, Campo Ayacucho, La Florida y Los Pinos, donde vive Lisbeth Bello, ama de casa, quien manifestó que está cansada de cocinar con leña. Aseguró que en esa comunidad las familias se reúnen en una casa para aprovechar el fogón en vista de que cuesta conseguir la leña.  En Monagas, según estimaciones del Observatorio de Gestión Pública, 80% de la población padece por la falta de gas. “En una calle, la gente hace cola en el patio de las casas para cocinar sus alimentos. Igual ocurre donde hay cocinas eléctricas, los dueños las prestan porque saben que todos padecemos carencia de gas doméstico”, explicó la mujer, quien mencionó también que debido a la tardanza en la venta, un grupo de habitantes decidió trancar la avenida El Ejército para llamar la atención de los gobernantes y así lograr que les vendieran los cilindros.   El cierre no duró tres horas porque funcionarios de seguridad les garantizaron que les venderían los cilindros el martes 28, en el sitio había 100 vecinos. Sin embargo, el grupo dijo que seguiría en las calles toda la semana en caso de que no les cumplan. Jesús Colucci, vecino del sector La Florida, contó que en su comunidad usan troncos de árboles de mango que en lugar de arder sueltan humo. “Nos está afectando las vías respiratorias, en especial a los niños”. Además del servicio de gas doméstico, los residentes de las ocho comunidades reclamaron también por mejores servicios básicos. En Los Pinos, las personas tienen cinco años sin agua potable; la buscan en unas tomas situadas en el Centro de Diagnóstico Integral (CDI) y en la escuela Fe y Alegría; también aprovechan la lluvia para llenar sus envases. En La Florida el principal problema es la falta de alumbrado público. Colucci denunció que ahora la delincuencia aprovecha la oscuridad para robar la gasolina de los autos, “el llamado es al alcalde Wilfredo Ordaz para que haga un trabajo por nuestra comunidad, que mejore el alumbrado público”. ",
827,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/centro/carabobo-vecinos-de-trincheras-sin-servicios-medicos-gas-ni-transporte/,"Carabobo | Vecinos de Trincheras sin servicios médicos, gas ni transporte","27 julio, 2020 7:24 pm",Ruth Lara Castillo,,"Los vecinos de la comunidad Las Trincheras denunciaron que tanto el CDI, como un ambulatorio de la comunidad permanecen cerrados desde el año 2017. También exigen suministro de gas, electricidad y transporte constante en la zona - Valencia.- Habitantes del sector Las Trincheras, en el municipio Naguanagua del estado Carabobo, denunciaron este 27 de julio que registran déficit de centros médicos en la zona desde el año 2017 y exigen la reactivación de los ambulatorios en la localidad. Los vecinos manifestaron preocupación, pues señalaron que ante una emergencia no tienen centros médicos cercanos y existe un déficit de transporte en la sector, hecho que les impide trasladarse a los hospitales u otros ambulatorios en Naguanagua. Sandra Miranda, vocera de la comunidad, pidió que se abran los centros de salud. “El ambulatorio está cerrado desde el 29 de septiembre de 2017 y el CDI desde el 6 de octubre de 2017, ya son casi tres años sin centros de salud, tenemos esa necesidad”.  LEE TAMBIÉn Alcalde de Naguanagua reporta nueve casos positivos de COVID-19 en el municipio  Miranda también denunció: “En 2018 nueve mujeres parieron en sus casas, unas en el peaje, otras en el carro, por la falta de centros de salud y en casos de siniestros es muy difícil, aquí tenemos personas con discapacidad, hay personas hipertensas, con problemas cardiovasculares. Los centros fueron cerrados por movimientos de tierras y fallas en la infraestructura, pero no se les ha hecho nada”. La vocera de Las Trincheras pidió soluciones a los problemas de la comunidad, pues aseguró que son varias familias las que están sufriendo. “Aquí en la noche no tenemos como salir, ni pagando podemos hacerlo, el sitio más cercano es el Hospital Universitario Dr. Ángel Larralde o el Miguel Franco, pero sin un carro no podemos movilizarnos hasta allá, necesitamos los centros de salud abierto”. El señor Henry Rodríguez, vecino del sector, denunció que, además del déficit de ambulatorios, registran fallas en los servicios públicos, de gas, electricidad y transporte. “Tenemos más de dos meses que pagamos el gas y aún no nos llega, tengo un fogón para cocinar, aquí se nos va la luz un día y luego cortes por tres días seguidos, nadie nos da respuesta. Aquí tenemos muchos problemas, con el CDI, la inseguridad, el transporte está complicado”, expresó Rodríguez.  ",
828,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/oriente/entre-la-basura-viven-habitantes-de-los-millanes-en-margarita/,Entre la basura viven habitantes de Los Millanes en Margarita,"27 julio, 2020 10:36 pm",Lisbeth Miquilena,"etiquetas, Los Millanes, Los Millanes en Margarita, Margarita, nueva esparta","Los vecinos denuncian que tienen más de cuatro años con los desechos expuestos en la entrada de ésta localidad, lo que además genera enfermedades - En la entrada de la planta Los Millanes, parroquia Adrián, municipio Marcano, del estado Nueva Esparta, se observan cúmulos de basura, convirtiendo el lugar en un vertedero. Los vecinos aseguran que ésta situación tiene cuatro años, ya que desde entonces los camiones del aseo urbano no realizan el recorrido correspondiente para la recolección de los desechos. Brunilda López, habitante de la localidad, explicó que anteriormente el aseo llegaba hasta las dos primeras calles de esta localidad y allí los vecinos llevan la basura, la cual era recolectada con normalidad; sin embargo ya esto no ocurre, por lo que los espacios de la entrada son utilizados para dicho fin. LEE TAMBIÉN Tormenta tropical Gonzalo no deja daños en Nueva Esparta «Por eso es que de ve la basura en la entrada y pasan los vehículos y autobuses y ven todo eso regado, e incluso ya lanzan allí hasta animales muertos lo que perjudica el ambiente y la salud de quienes acá habitamos», dijo a El Pitazo el pasado 22 de julio. Alertó que en el lugar también se observa niños, niñas y adolescentes buscando entre los desechos. «Eso le hace daño a los niños, más aún cuando llega el agua, ya que se une la basura con el agua generándoles enfermedades». LEE TAMBIÉN Activado Protección Civil Nueva Esparta ante paso de la tormenta Gonzalo Afirmó que le han realizado el llamado a la alcaldía del municipio Marcano, quien envío funcionarios a limpiar la zona, pero solo se cumplió una vez. «La idea no es venir y poner pañitos de agua caliente, sino dar una solución definitiva ya que las consecuencias las padecemos quienes acá habitamos», concluyó diciendo la vocera de los vecinos. ",
829,"['DENUNCIA ALTO COSTO SERVICIO', 'PROTESTA FALTA DEL SERVICIO']",https://elpitazo.net/oriente/anzoategui-vecinos-protestan-en-clarines-por-irregularidades-en-venta-de-gas-domestico/,Anzoátegui | Vecinos protestan en Clarines por irregularidades en venta de gas doméstico,"27 julio, 2020 6:17 pm",Giovanna Pellicani,,"Habitantes de la zona oeste del estado Anzoátegui aseguran que los revendedores tienen prioridad en la distribución de cilindros - Clarines.- Más de 12 horas en cola estuvieron los habitantes de la población de Clarines, al oeste del estado Anzoátegui, a la espera de poder comprar gas doméstico, pero el esfuerzo fue en vano, pues los distribuidores decidieron salir a despachar a zonas que hasta ahora se desconocen.  LEE TAMBIÉN  Marlins en alerta roja al confirmare 14 casos de coronavirus  Así lo dio a conocer Yolinor Armas  al equipo de El Pitazo en la entidad. Ella estuvo desde  la madrugada de este domingo 27 de julio en la Plaza Bolívar de la población, junto a otras 350 personas, a la espera de poder recargar su cilindro. “Tenemos más de dos semanas haciendo colas para comprar gas doméstico y siempre regresamos con las manos vacías porque dan prioridad a los revendedores. En esta oportunidad decidieron sacar el camión para dos sectores  que desconocemos cuáles son y vender allí los cilindros ignorando a quienes madrugamos para comprar”,  resaltó. La acción generó malestar entre los lugareños quienes acudieron al destacamento de la Guardia Nacional para exigir que les vendan el combustible, pues del lugar vieron salir a uno de los dos camiones que estaba cargado de cilindros. Diangela Sánchez fue otra de las moradoras de la zona que amaneció en cola para poder comprar gas doméstico. Asegura que tiene  más de una semana cocinado a leña en el patio de su casa porque no ha podido recargar su cilindro. “Las pocas bombonas que distribuyen la acaparan los revendedores y éstos luego lo venden en más de Bs S 500.000 monto que muy pocos de nosotros estamos en capacidad para cancelar. Exigimos sea supervisada la venta de gas en Clarines”, resaltó. Son 21 las comunidades que no han podido recargar sus cilindros en 15 días y exigen la venta sin preferencias, asegurando que de no regularse el despacho en los próximos días van a ejercer acciones de calle. ",
830,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/los-llanos/habitantes-de-alto-barinas-norte-denuncian-que-intercable-los-dejo-sin-servicio/,Habitantes de Alto Barinas Norte denuncian que Intercable los dejó sin servicio,"28 julio, 2020 1:34 pm",Marieva Fermín,,"Habitantes de la avenida Zulia, en el sector Alto Barinas Norte, señalan que pese a las reiteradas llamadas y reclamos, la empresa no hace nada por resolver el problema - Barinas.- Habitantes de la avenida Zulia del sector Alto Barinas Norte, en la capital del estado Barinas, denunciaron a El Pitazo que unas 200 familias tienen por lo menos una semana sin señal de televisión ni internet de la empresa Intercable. Por mensaje de WhatsApp, la mañana de este 28 de julio, los vecinos aseguraron que en ese sector de Alto Barinas Norte, tanto los servicios privados como públicos son deficientes y eso afecta el nivel de vida de la comunidad, como lo considera la señora Bertha Lucena, habitante de la Avenida Zulia. LEE TAMBIÉN Guárico suma 23 contagios de COVID-19 en las últimas 96 horas Pese a que dependen de un acueducto que administra una empresa privada, en ese sector el agua llega una hora por día y los cortes del servicio eléctrico son frecuentes y prolongados. «Estamos urgidos de soluciones y cansados de ser un sector tan golpeado por las deficiencias en los servicios públicos», comentó Lucena, quien tiene una colostomía y ve como a diario se deteriora su calidad de vida. LEE TAMBIÉN Tribunal de Apure otorga libertad condicional a 88 presos La vecina exhortó de manera pública, tanto a Intercable como a Acueductos Alto Barinas (Acualba), para que solucionen pronto las fallas que presentan ambos servicios, porque aunque se han dirigido personalmente a esas empresas a reportar las fallas, ninguna hace nada por solucionar los problemas. Lucena agregó que por la zona tampoco pasa el transporte público y que el aseo urbano es lo único que funciona a medias. ",
831,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/los-andes/habitantes-de-el-bano-en-trujillo-tienen-18-dias-sin-agua/,Habitantes de El Baño en Trujillo tienen 18 días sin agua,"28 julio, 2020 6:55 pm",María Danieri,"etiquetas, Falta de agua, servicios públicos, Trujillo","Una falla en el sistema de bombeo que surte de agua potable a los habitantes de El Baño, municipio Motatán, mantiene a los ciudadanos en permanente escasez. Este 2020 han estado sin agua por varios días en cinco ocasiones - Valera.- Habitantes de El Baño, comunidad del municipio Motatán del estado Trujillo, denunciaron que tienen 18 días sin el servicio de agua potable por tuberías. Según los entrevistados este martes, 28 de julio, se debe a una persistente falla en el sistema de bombeo de la población. El equipo ha tenido al menos cinco fallas en siete meses de 2020, de los cuales cuatro han sido de cuarentena para prevenir la propagación del COVID-19. Al menos el 70% de la población debe buscar agua por otras vías. Una parte acude a la prefectura y las viviendas conectadas al sistema del acueducto antiguo para cargar baldes. Otros caminan hasta el llenadero, ubicado en la entrada, y piden ayuda a los camiones cisternas para abastecer sus tanques. «Siempre ayudan, pero es solo un paliativo para un problema que no ha tenido la atención necesaria del Sistema Hidráulico de Trujillo y la Hidrológica de Los Andes (Hidroandes)», señalaron.  LEE TAMBIÉN Trujillo | Habitantes de Escuque reportan estar sin agua toda la cuarentena Denunciaron que funcionarios públicos de la alcaldía encargados de una jornada de atención de emergencia los discriminan por su inclinación política. “La concejal de apellido Alburguez reparte agua en un camión a quienes le piden la colaboración con el llenado de pipas, pero se la niega a los opositores. Nos dice que luego vuelve, porque no somos prioridad como los compañeros del Psuv y Clap», dijo una entrevistada sin revelar su nombre por temor a ensañamientos. Agregó que hay personas mayores, con problemas de hipertensión y niños, que requieren del servicio. Antes de este nuevo incidente con el equipo de bombeo, el cual se daña por las variaciones de voltaje, recibían agua dos días a la semana. Esto con la excusa de cuidar el aparato. “La reparan y no dura ni una semana y media. En ese tiempo nos surten un día de por medio, es decir, dos o tres veces por semana. Desde que comenzaron con esa modalidad, la bomba no sirve. Antes teníamos agua todos los días por cuatro horas” dijo la señora Blanca, habitante del poblado. El Baño es conocido por sus aguas termales, que lo convierten en el Eje del turismo en la región. No obstante, en los últimos 15 años se ha deteriorado lentamente, al punto de ser un pueblo abandonado.  ",
832,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/centro/sectores-de-aragua-se-quedan-sin-luz-por-fallas-en-subestaciones/,Sectores de Aragua se quedan sin luz por fallas en subestaciones,"29 julio, 2020 9:49 pm",Alfredo Morales,"etiquetas, Aragua sin LUZ, fallas eléctricas en Aragua, servicios publicos","Al menos comunidades de tres municipios se quedaron sin luz
Las comunidades de los municipios municipios Girardot, Francisco Linares Alcántara y Santiago Mariño, se quedaron sin luz
 - Desde las 6:00 pm de este miércoles 29 de julio, diferentes sectores de Aragua se quedaron sin energía eléctrica por fallas en las subestaciones Mácaro, Morita y San Ignacio. Fuentes de Corpoelec Aragua informaron que varios circuitos de estas subestaciones fueron afectados dejando sin luz a comunidades de los municipios Girardot, Francisco Linares Alcántara y Santiago Mariño. No se precisó el motivo de la falla. LEE TAMBIÉN Fallas eléctricas afectan suministro de agua potable en Aragua y Carabobo El Pitazo conoció que las zonas afectadas son: Santa Rita, Las Acacias, Piñonal, barrio Lourdes, Los Samanes , San Miguel, San Carlos, La Punta, y Bosque Alto. Actualmente, personal de transmisión de Corpoelec está trabajando en las subestaciones que presentaron fallas para restablecer el servicio. ",
833,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/occidente/zulia-desborde-del-rio-tucani-inunda-250-viviendas-en-san-jose-de-heras/,Zulia | Desborde del río Tucaní inunda 250 viviendas en San José de Heras,"30 julio, 2020 12:43 pm",Edwin Urdaneta,"etiquetas, Inundaciones, Río Tucaní, San José de Heras, Zulia","La creciente del río Tucaní debilitó un muro que deja bajo las aguas las tres calles del poblado de San José, en la parroquia Heras del municipio Sucre del estado Zulia. El sector privado movilizará dos máquinas para atender la situación - Santa Bárbara de Zulia.- Un total de 250 viviendas del pueblo de San José, en el municipio Sucre, estado Zulia, están anegadas por el desbordamiento del río Tucaní, confirmaron vecinos que resultaron afectados por las lluvias que se registran en la zona Sur del Lago de Maracaibo. En el poblado se inundaron las viviendas de las tres calles que conforman esa comunidad ubicada en la parroquia Heras del costero municipio zuliano. La inundación se registró desde la noche del martes 28 de julio, cuando el muro ubicado en la margen derecha fue devastado por el paso de la corriente y por cuya abertura corre el agua hacia la zona agrícola y residencial. Se trata de un dique ubicado en las cercanías del puente entre San Antonio y San José. LEE TAMBIÉN ZULIA | PRODUCTORES DE PLÁTANO ADVIERTEN SOBRE INMINENTE COLAPSO DE UN PUENTE Para la mañana del miércoles 29 de julio los inmuebles del caserío estaban anegados. Algunas casas llegan a registrar hasta los 30 centímetros de nivel de agua en porches, salas, cocinas, habitaciones, salas sanitarias y patios. #Zulia | San José de Heras está inundado por completo debido al desborde del río Tucaní, en el Sur del Lago. Vecinos claman atención ante la eventualidad #30jul -vía @EdwinUrdanetaE1 https://t.co/OIOOyz3QWJ pic.twitter.com/i8EKrpfFgQ Yonys González, alcalde del municipio Sucre, confirmó a El Pitazo este jueves 30 de julio la inundación a la que calificó como una tragedia para los pobladores. Dice que como la Gobernación de Zulia ni la Alcaldía de Sucre poseen máquinas, recurrieron al sector privado. Para este mismo jueves dos excavadoras brazo corto intentarán contener el paso de la corriente y sellar la abertura de 25 metros de longitud. «La zona es muy inestable. El muro sólo tiene arena e históricamente se debilita con las crecientes. Estamos haciendo los esfuerzos para trabajar a tiempo», afirmó González a El Pitazo. Mientras la inundación transcurre las familias permanecen entre las aguas, tanto en la calle principal como en los sectores Corubal y Las Tres Marías. La eventualidad ha dejado incomunicados a 300 familias en San José, pues el único acceso al poblado está inundado y sólo pueden acceder o salir en tractores y camiones. Lugareños expresan además que debido a la falta de gas doméstico, deben cocinar en leña, aunque hasta esta práctica la dejaron de hacer porque la lluvia y el desborde del río mojaron los palos con los que encienden sus fogones. La comunidad de San José requiere alimentos, agua potable, bombonas con gas y jornadas médicas, pues los afectados aseguran que se acrecentaron las plagas de insectos, la presencia de serpientes, así como las enfermedades epidérmicas y respiratorias, desde que el pueblo quedó sumergido entre el caudal del río Tucaní, dijo la vecina María Sandoval. En esa zona no han activado refugios y tampoco se contabilizan damnificados según lo que declaró el alcalde González. Por otra parte Guly Berth Antúnez, constituyente y nombrado por el Gobierno de Omar Prieto como «protector» del municipio Sucre, informó que gestionan alimentos y cilindros de gas doméstico para dar apoyo a los núcleos familiares, aunque sin tener especificaciones de esas ayudas. ",
834,['DENUNCIA FALTA DEL SERVICIO'],https://elpitazo.net/gran-caracas/apagon-deja-sin-luz-a-cinco-municipios-de-barlovento/,Apagón deja sin luz a cinco municipios de Barlovento,"30 julio, 2020 7:35 am",Lidk Rodelo,"etiquetas, apagon, Barlovento, Corpoelec","Un apagón general de nueve horas y media en la región mantuvo además incomunicados a sus pobladores - Miranda.- Un apagón general se registró desde el mediodía de este miércoles, 29 de julio, en la región Barlovento del estado Miranda. La falla eléctrica afectó de manera general a los municipios Brion, Buroz, Andrés Bello, Páez y Pedro Gual. LEE TAMBIÉN   Sectores de Aragua se quedan sin luz por fallas en subestaciones Durante nueve horas y media, en promedio, estuvieron sin luz en estas localidades, debido a una falla eléctrica registrada por Corpoelec, de la que no se conocieron mayores detalles. Habitantes de Cúpira, Río Chico y San José detallaron además que estuvieron incomunicados porque cuando se va la luz, se caen las señales de las operadoras de telefonía móvil. Cerca de las 10:00 pm se fue restableciendo el suministro de energía eléctrica progresivamente, en las localidades afectadas por la avería. #Miranda 9:00pm |Ocho horas sin luz se cumplen en los municipios Brion, Buroz, Andrés Bello, Páez y Pedro Gual del eje Barlovento. La falta de energía también genera incomunicación, por la caída de las señales de telefonía móvil #29Jul -vía @LidkRodelo https://t.co/OIOOyz3QWJ El pasado martes, 28 de julio, cuadrillas de Corpoelec habían realizado un corte programado en la región, que duró entre dos y cinco horas, dependiendo de la zona, para labores correctivas y de mantenimiento en la subestación eléctrica de Caucagua. Sin embargo una avería prolongada los sorprendió al día siguiente. ",
